nombre,correo,contrasena,username,telefono_contacto,run,puntos,jornada,isapre,contrato,dv
Santiago Jurado Guajardo,santiago1082892@wass.com,0sfdO2fsbUqT80,sajugu818,+56 9 9644 0619,29801402,13947,,,,5
Alejandra Sotelo Roybal,alejandra2758964@viajesanma.com,dFXH4w1lHJZ5,Alejandraroybal449,+56 2 6285 3962,15332079,-6382,,,,9
Bernardo Bonilla Badillo,bernardo5822877@marmol.com,6NAtW6ZM,beboba459,+56 2 7649 7593,21937042,14425,,,,3
Mercedes Atencio Naranjo,mercedes3822908@outluc.com,H5xCc8NX03bJgWd,meatna505,+56 9 2450 1001,14922423,6225,,,,8
Barbara Quezada Orozco,baquor997@wass.com,K2Xcad9swt8VUC2,Barbaraorozco183,+56 9 2022 5401,23063267,674,,,,7
Micaela Merino Romero,Micaelaromero438@marmol.com,5xoTkswG6,Micaelaromero305,+56 9 0656 9938,18160195,6580,,,,7
Felipe Laureano Cedillo,Felipecedillo532@edubus.cal,2XmNByI4GwA,felipe3449387,+56 2 7225 0177,13526739,0,,,,2
María Eugenia Leiva Lucero,Maríalucero990@tourket.com,8Q95ItWAgbE,maeulelu268,,27295565,27927,,,,4
Sr. Mónica Colón Ávalos,srmócoáv354@viajes.cl,ClE2IW4tUzKtE,srmócoáv169,+56 9 9669 0448,22544303,,,Más vida,Part time,3
Eduardo Cabán Paz,edcapa606@marmol.com,A8MEgndk0,edcapa332,+56 9 9957 3719,26915847,16718,,,,6
Sra. Dorotea Cabrera Rodarte,sra.5833903@marmol.com,q0m7s7IVFdjm,srdocaro168,+56 2 6556 7981,14207251,,,,,3
Cristobal Ibarra Paz,cristobal9889518@tourket.com,3yl3HZDR,Cristobalpaz506,+56 9 5581 1261,22424218,0,,,,2
Óscar Centeno Figueroa,Óscarfigueroa209@outluc.com,HT0c6mSZ872jbv,óscefi618,+56 9 4159 9752,15747461,9435,,,,8
Miguel Ángel Pacheco Barreto,Miguelbarreto672@edubus.cal,amhIJce1XM0dM,miguel2623197,+56 2 7586 6968,23700101,300,,,,K
Martín Palacios Gaitán,mapaga571@edubus.cal,IuwF15K3Grxk,Martíngaitán271,+56 9 6138 3445,10086071,0,,,,6
Sta. Marcela Hernández Reynoso,stmahere955@outluc.com,anESEmcY3jj3K,stmahere705,+56 2 7894 3358,18939488,0,,,,8
José Espinoza Ochoa,joesoc738@tourket.com,p6Z43CLwTcE287K,joesoc799,+56 2 3933 5162,15486212,6880,,,,9
Dolores Villareal Meza,dovime486@marmol.com,pW0856E0g,Doloresmeza101,+56 9 8864 4565,11127759,6860,,,,1
Sr. Inés Águilar Solano,sr.1742141@outluc.com,hUGil11ewfg1LqC,sr.5324366,+56 2 1114 9419,13413412,-8964,,,,7
Ana Luisa Briseño Barreto,Anabarreto586@viajesanma.com,yGRSi8DW5uq,ana2430546,+56 2 7185 1103,14145651,8361,,,,2
Sr. Antonia Jasso Mejía,sr.3346244@edubus.cal,VKnYt9UL7cE7CHkW,Sr.mejía712,,13220200,14731,,,,1
Rocio Rael Córdova,Rociocórdova126@marmol.com,R6zZi4SVm,Rociocórdova942,+56 9 2236 6828,25480718,1458,,,,4
Salvador Padilla Luevano,Salvadorluevano375@tourket.com,06koUF8BFLACBm,salvador9370877,+56 2 9454 8483,17173423,6120,,,,1
Alejandra Deleón Villa,Alejandravilla382@outluc.com,MCeKzQw5xHr3,alejandra7452880,+56 9 9690 0588,17872799,8032,,,,0
Concepción Lucio Anguiano,Concepciónanguiano833@tourket.com,pNPjk5a9,coluan269,+56 9 4666 4429,26243838,5022,,,,4
Concepción Feliciano Garica,concepción2266378@edubus.cal,nMgljVO4g,cofega688,+56 2 2852 3302,21396489,-1002,,,,5
Miguel Ángel Miramontes Palacios,Miguelpalacios190@viajesanma.com,2YNKea8lPztWqTFw,Miguelpalacios912,+56 2 3325 0284,14429206,10721,,,,5
Gregorio Sierra Chapa,gregorio4162906@viajesanma.com,57fy2bd0iMMb,grsich754,+56 2 6891 3031,24388588,4278,,,,4
Luis Miguel de Jesús Gracia,lumidejegr954@edubus.cal,92slUhDmQHzH,lumidejegr383,+56 9 8342 4933,24477059,,,,,2
Sta. Soledad Riojas Vera,Sta.vera564@edubus.cal,dccF2657R,Sta.vera884,+56 9 0686 2469,10709823,2565,,,,2
Susana Contreras Escobar,sucoes143@edubus.cal,maoPQvDx5n,sucoes186,+56 9 3695 8629,16340179,5454,,,,7
Sr. Gabriela Samaniego Armenta,Sr.armenta518@tourket.com,lMgnQoK54QtuD,sr.7334257,+56 2 1464 7662,21913760,,,,,5
Guadalupe Loera Gracia,Guadalupegracia236@viajesanma.com,ji1kJS8IqySRyBZ,guadalupe9086488,+56 9 4790 7027,23835077,22214,,,,8
Patricio Baeza Quiñónez,Patricioquiñónez855@tourket.com,e6JkO4xx,Patricioquiñónez301,+56 2 3339 8949,28432184,30433,,,,7
Homero Báez Bermúdez,Homerobermúdez680@tourket.com,WRrg4VwHE,Homerobermúdez245,,21230037,0,,,,3
Marco Antonio Montalvo Espinal,marco3096271@edubus.cal,yAIhlwL8miIeU,Marcoespinal683,+56 9 5765 3523,18061997,0,,,,6
Marisol Galindo Sauceda,Marisolsauceda149@viajesanma.com,54T6WKiW3lJy,magasa600,+56 2 2910 0575,18750029,23595,,,,K
Fernando Cruz Vázquez,fernando2752315@marmol.com,6Wl2oIIdAwvtRhN,fernando4742995,+56 9 8502 6233,29096707,3262,,,,4
Arturo Rivero Santiago,arturo8818697@viajesanma.com,OwhGjqoN0,Arturosantiago586,+56 2 0932 3500,25632181,7521,,,,5
Juan Carlos Lira Nieto,jucalini961@outluc.com,qBQFGiVG5j8dBe,juan9296865,+56 9 8606 2488,11939341,0,,,,8
Sr. Alejandra Aponte Granado,Sr.granado451@tourket.com,MxgfUxyx0Am,sr.4019973,+56 2 6897 2808,17468274,19010,,,,7
Fernando Altamirano Mayorga,fealma950@outluc.com,Tuk0lBKF,fernando4207518,+56 9 0356 1263,18558805,0,,,,K
Pablo Concepción Nava,pacona713@viajesanma.com,LAD7Rwv3r,pablo6960757,+56 2 4192 0840,23669207,0,,,,8
Sra. Virginia Vera Mesa,sra.8503663@marmol.com,o1bw87HSxEr7X6Kb,sra.4071398,+56 9 2655 8087,22037763,21167,,,,6
María Cristina Curiel Briseño,Maríabriseño689@edubus.cal,x86IQlumr9UfOVP,Maríabriseño281,+56 9 8670 5788,28944210,-12670,,,,3
Armando Rodríquez Borrego,Armandoborrego469@edubus.cal,abnufj2vaXtIMTx,arrobo518,+56 9 9302 5792,20983707,0,,,,2
Sra. María Eugenia Nieves Alemán,sra.1046173@viajesanma.com,h3HScgkMCcxPaW4,Sra.alemán110,+56 2 9973 8380,14466671,0,,,,2
Jorge Vela Adorno,jorge7473809@tourket.com,kT4IReIfroS,Jorgeadorno116,+56 2 8906 6796,17993655,,,,,0
Gloria Cerda Bravo,Gloriabravo118@viajesanma.com,O8cf0XyooPEVmYw,glcebr366,+56 2 5310 3383,25204229,9043,,,,6
Tomás Delgado Lugo,Tomáslugo399@outluc.com,0VdLD9uAYPTpyAz,tomás1858724,+56 9 9396 2161,23362564,0,,,,7
Gustavo Chávez Corral,gustavo4238829@wass.com,3m17f4XR9ibG,guchco582,+56 9 1783 9970,27655249,0,,,,K
Victoria Serna Partida,Victoriapartida343@tourket.com,qTCn7cboUOeG,Victoriapartida393,+56 9 3018 1818,21018087,0,,,,7
Sofia Armenta Torres,soarto254@viajes.cl,QpWgfZhMzvlsMm16,Sofiatorres547,+56 2 7245 8981,22548963,,Nocturno,Más vida,,7
Carlota Vaca Solorzano,Carlotasolorzano543@tourket.com,ROHh2PJmmrex7Af,cavaso618,+56 9 8076 0943,22880452,6924,,,,5
Ignacio Marrero Fajardo,igmafa209@marmol.com,81x3vCQ8LN9Cnwji,igmafa500,+56 9 3252 5744,16497020,0,,,,5
Ester Rivas Magaña,Estermagaña391@outluc.com,oK8DGZ5XoFcacIVZ,ester601497,+56 9 5896 8592,22388154,10958,,,,8
Lola Bustos Mesa,lola9204912@edubus.cal,h9xnnPeL,Lolamesa414,+56 9 8841 2211,21409468,14714,,,,1
Manuel Leiva Cardona,maleca840@tourket.com,8U8ljDuL5HNa99,manuel360504,+56 9 5440 9533,29275282,12426,,,,2
Jaime Uribe Limón,Jaimelimón581@viajesanma.com,7OkIpU9dgauBy,jaime8486882,+56 9 2840 4021,11076842,0,,,,7
Margarita Munguía Yáñez,Margaritayáñez626@viajesanma.com,tdVnGtCIq606INc,mamuyá647,+56 9 7188 1902,25820313,540,,,,5
Víctor Longoria Llamas,víctor5559430@marmol.com,NwmDFAsJnbb8kO,Víctorllamas420,+56 9 3385 4032,15128825,1642,,,,1
Gloria Lucio Zamora,Gloriazamora989@viajes.cl,hHqUUDEDn6zZZE3,gloria4508906,+56 2 4723 9238,21290974,,Diurno,,Part time,2
María Rodrígez Robles,maría6872169@marmol.com,cJbqFH1lzDZbcIBD,maría3144736,+56 2 8446 4131,19537425,0,,,,2
Laura Báez Gollum,Lauragollum841@viajesanma.com,087F4UmsZx8,Lauragollum790,+56 9 4881 5141,10678324,1608,,,,1
Norma Galván Merino,norma258486@viajesanma.com,DK9rCf5zcBu8,nogame755,+56 2 2014 1881,16823978,15614,,,,5
Mateo Calvillo de Anda,Mateoanda164@outluc.com,gNb7bQc1kV7cfrH,macadean146,+56 2 9403 4438,27909406,5855,,,,9
Sra. Mariana Limón Delgado,sra.4898493@marmol.com,N7pYuLo5sTdINk2,Sra.delgado425,+56 9 4312 4017,29511548,20495,,,,3
Rubén González Vallejo,Rubénvallejo566@edubus.cal,OQlt3tik,Rubénvallejo237,+56 9 2997 3983,12477292,349,,,,3
Florencia Bétancourt Esparza,Florenciaesparza580@viajesanma.com,K6mKSBZQ4ql,florencia4185844,+56 2 2054 3562,23527206,17875,,,,7
María Luisa Véliz Henríquez,maluvéhe766@outluc.com,EycbVs7Nnz,maría7638539,+56 9 7887 5965,24053604,10918,,,,8
Sra. Manuela Cedillo Espinoza,sra.6453797@marmol.com,Pk6YL1AtbEW8d98v,Sra.espinoza972,+56 2 1429 0396,26065416,0,,,,0
Rebeca Meléndez Jasso,remeja739@tourket.com,t35Eyi9Pz8kICv,rebeca1455818,+56 9 2355 8645,23683638,6714,,,,K
Rosa Porras Cortés,ropoco913@outluc.com,0EgBJSKgoTh,rosa2548335,+56 2 1173 0221,25891071,8488,,,,0
Mayte Martínez Ulloa,Mayteulloa538@marmol.com,3AeZVG3t,Mayteulloa621,+56 2 5693 8167,15398300,,,,,3
Marilu Barrientos Corral,Marilucorral601@marmol.com,jVE9oNfmP25TmQwQ,marilu8341227,+56 2 9179 2037,28658225,876,,,,7
Sta. Gloria Ortega Esparza,sta.2200245@viajesanma.com,ZPA0IT1FgB4YfaY,sta.8367902,+56 9 6727 9269,18262427,1364,,,,6
Sta. Clemente Riojas Núñez,Sta.núñez854@wass.com,jsrr4sbgPuq,sta.128455,+56 2 8666 4382,22028913,0,,,,3
Sra. Eva Arteaga Pelayo,srevarpe687@tourket.com,e0h4Y4YB5CO2veXc,srevarpe137,+56 9 4111 3637,17693606,3722,,,,1
Mario Huerta Melgar,mahume214@wass.com,AKw26Y8JB0,mahume428,+56 2 4983 8010,17729189,4419,,,,7
Leonor Calderón Ocasio,leonor6100282@tourket.com,ZqQobdTCAq0,lecaoc260,+56 9 3395 9545,22552557,2816,,,,9
Francisco Zamora Gómez,francisco7364273@wass.com,p9gVSDGIQLnEyk,Franciscogómez556,+56 9 1493 2420,19124219,1298,,,,K
Adán Guajardo Guerra,adán337540@wass.com,DX8BxvfRp123s0v,Adánguerra912,+56 9 5451 4258,17827185,5868,,,,7
Juan Navarro Olivárez,juan8830456@viajes.cl,3hB084hC,juan9747337,+56 2 9594 3032,27371990,,Nocturno,,Full time,3
Susana Gutiérrez Agosto,Susanaagosto294@wass.com,y5vTch6M8cyqvz,suguag522,+56 2 2756 3561,14290335,0,,,,0
Sra. María del Carmen Reyna Solís,sra.7871617@viajesanma.com,PzBcNI00tioL,Sra.solís580,+56 9 7802 2244,14473567,14667,,,,6
Ana Luisa Soliz Amador,anlusoam359@wass.com,YS6hGhK3RejLCC,ana5767283,+56 9 2883 9024,11967955,2737,,,,9
Lilia Calvillo Arce,licaar988@marmol.com,Cb18TpYFSWf,lilia991686,,13645955,0,,,,4
Clara Navarrete Saavedra,clnasa279@edubus.cal,ozBWu41o,Clarasaavedra428,+56 9 7139 8073,25378956,16200,,,,5
Esteban Báez Terán,esbáte223@wass.com,oAkn68jyJ5V,esteban800199,+56 2 8953 2301,23857204,7554,,,,5
Joaquín Enríquez Solorzano,joaquín1510981@marmol.com,Pj8ebu1iE,Joaquínsolorzano422,+56 2 9019 5356,18446067,7062,,,,K
Horacio Casárez Toledo,Horaciotoledo760@viajes.cl,R71bmrrnVpU2,hocato606,+56 2 3299 2886,28281608,,Nocturno,,Full time,3
Anita Becerra Barrera,anbeba440@tourket.com,aNGf648j,anbeba230,+56 9 4779 0410,13005125,6157,,,,1
Ramona Chacón Valles,ramona7421501@outluc.com,2FMmX517,rachva711,+56 9 4201 5957,23031068,0,,,,8
Marisol Ocasio Quintanilla,Marisolquintanilla277@edubus.cal,Td7cHk6Sf,maocqu504,+56 9 4558 5661,23665204,,,,,1
Gonzalo Anaya Salcido,Gonzalosalcido332@wass.com,1xkrX0U18USSXSs,gonzalo2453737,+56 9 5728 0892,19663066,1681,,,,K
José Alejandro Gallegos,josé9590726@marmol.com,3fjBKu426EATQJ5l,josé8182213,+56 9 3227 3548,20940003,0,,,,0
José Emilio Espino Gil,Joségil400@wass.com,axqo0xJ7,Joségil865,+56 9 4295 0284,10789559,5158,,,,0
Horacio Galindo Pedroza,Horaciopedroza640@viajes.cl,YMiGvbJe6Cb2,horacio3036374,+56 9 7962 6251,29451872,,Diurno,Fonasa,,K
Arturo Gracia Candelaria,Arturocandelaria263@viajesanma.com,wUAhIWiuF8Iu8,arturo2994919,+56 2 1447 8874,19930283,4604,,,,3
Santiago Abeyta Estévez,santiago253387@edubus.cal,HnFAn6LE,santiago1627383,+56 2 3681 1733,11275729,1650,,,,5
Dolores Olivera Delagarza,dolores4119675@edubus.cal,1SkfEEwfM,dolores6297472,+56 2 7287 3614,13855704,0,,,,9
José Emilio Amaya Rosas,joemamro306@outluc.com,0n3CB7yjmPtIg,josé2239293,+56 9 1250 0580,22226679,1752,,,,3
Sr. Vicente Sarabia Zayas,Sr.zayas706@tourket.com,VcBL3Zm15WGmJYz5,sr.8216325,+56 9 1908 9167,27757125,0,,,,0
Sra. Manuela Briseño Preciado,Sra.preciado544@viajesanma.com,vt671N5GK4NK5b6,srmabrpr520,+56 9 3617 0330,22589418,16750,,,,3
Inés Delao Espinal,inés5565600@wass.com,tPt65rQ9rV4mxDKQ,indees525,+56 9 7734 8201,10814407,0,,,,6
Samuel Ramírez Ozuna,Samuelozuna322@viajesanma.com,qm1Eayh7aHdk,Samuelozuna799,+56 2 0972 3512,21950259,0,,,,1
Daniel Pacheco Elizondo,dapael281@outluc.com,i4a92YSV,Danielelizondo789,,23439955,5302,,,,1
José Luis Tafoya Suárez,josé552387@viajesanma.com,b3oQAvEdrOTOJudw,josé2718870,+56 9 9790 3028,16494223,1233,,,,6
Andrea Cortés Ruiz,Andrearuiz309@outluc.com,uyDS1rv6vs0FwBh,Andrearuiz262,+56 2 3214 3866,26906656,,,,,3
Hugo Beltrán Ceja,Hugoceja375@edubus.cal,vybm54S1jJCRSw,hubece257,+56 2 8736 7167,16615078,13336,,,,7
Enrique Carmona Rojas,Enriquerojas889@viajesanma.com,kCIIQOj0jwwZ,Enriquerojas405,+56 9 0004 1628,20778506,0,,,,7
Clemente Valdés Mejía,clvame410@outluc.com,KDE7SUyWFEgN,Clementemejía861,+56 2 9037 3633,23455174,3307,,,,4
Jorge Soliz Alejandro,jorge8127286@viajesanma.com,E7VpXsOVeGDoRzv,Jorgealejandro244,+56 2 9082 8902,27828053,13453,,,,5
Sr. Martín Arellano Córdova,Sr.córdova533@outluc.com,YxIhi8ucJqWUS3,Sr.córdova693,+56 2 3483 4307,12731652,0,,,,K
Victoria Olivas Zamora,victoria3491746@wass.com,iYIL2bPhHVXl0B,violza692,+56 2 3502 8917,16095876,29156,,,,6
José Luis Roque Salgado,Josésalgado775@marmol.com,rSfzn5sJPN,Josésalgado713,+56 2 4163 6148,25588596,0,,,,0
Santiago Rentería Benavides,santiago2719743@wass.com,22np7qxV8kuvIH1m,sarebe749,+56 2 1054 4642,11098307,0,,,,7
Sta. Luis Miguel Terrazas Malave,stlumitema624@viajesanma.com,znDRzGYYx8yuuF6,sta.1847516,+56 9 4648 7709,28124156,,,,,7
Eduardo Riojas Agosto,Eduardoagosto919@marmol.com,610Guvj1wjrODw,eduardo2353838,+56 2 7855 2247,28668103,,,,,4
Hugo Segura Pérez,husepé622@marmol.com,3jm6B6wQun5p,Hugopérez612,+56 9 3738 6646,10155974,5862,,,,2
Guillermina Carmona Serrano,Guillerminaserrano753@marmol.com,83YyKyU2,guillermina7788476,+56 9 3257 8658,20705559,-3094,,,,K
Rafael Reyna Santana,rafael5926360@edubus.cal,4ejAbrWKIPKUf,Rafaelsantana224,+56 2 0166 7417,13515624,4876,,,,8
Eloisa Corona Navarrete,elcona993@viajesanma.com,ch4im4EcA0HPe96,eloisa7950816,+56 2 7857 7851,25861803,7128,,,,3
Antonia Luna Ramón,Antoniaramón882@viajesanma.com,PfvK5ByXdEVpm30s,Antoniaramón662,+56 2 8417 8408,16086638,0,,,,1
Lilia Araña Linares,lilia914103@wass.com,NZ76TlCOkIHU,Lilialinares356,+56 9 0960 7078,15643553,0,,,,8
Germán Camacho Echevarría,Germánechevarría595@viajesanma.com,63EMaZKiEBVpr4,Germánechevarría223,+56 9 7495 4724,20603239,300,,,,1
Mariano Valladares Mojica,Marianomojica522@outluc.com,Z3l40rPd,mavamo289,+56 9 6752 2664,29134873,8278,,,,4
Sra. Caridad Quesada Loera,Sra.loera733@edubus.cal,cWRTZISovn0MMzsV,srcaqulo196,+56 2 3594 6387,27856691,-2760,,,,9
Ana Luisa Nieves Vaca,Anavaca790@outluc.com,YIxTU37FfcREWei,ana461266,+56 2 2280 5119,21589383,12294,,,,9
Rebeca Carmona Aguilera,Rebecaaguilera215@viajes.cl,HModJJOy1,rebeca7667189,+56 9 9702 6664,22157915,,Diurno,,,1
Sta. Dolores Collazo Solano,sta.4796637@marmol.com,Ull904jVIsp5w,stdocoso833,+56 2 1060 2594,18436272,0,,,,4
Arturo Mojica Juárez,armoju440@viajesanma.com,0P5X8bC3A2t,Arturojuárez401,+56 2 9849 6587,14965492,5268,,,,5
Sta. Raquel Ontiveros Regalado,straonre596@outluc.com,ZfdreV9aoSb,sta.4851765,+56 2 8374 5909,28925671,10727,,,,7
Margarita Vallejo Flores,Margaritaflores968@marmol.com,3oXgxvASsU,Margaritaflores583,+56 9 6293 4937,17964994,1152,,,,2
Guadalupe Haro Saldaña,guhasa779@viajesanma.com,S1y1sADo,guhasa464,+56 2 5464 2455,27063333,10890,,,,1
Gerardo Ibarra Ortega,geibor192@marmol.com,mM97zffnb3tA,Gerardoortega523,+56 2 2711 1865,21155972,5782,,,,1
Sr. Clemente Sáenz Mojica,srclsámo974@edubus.cal,Py9nx7D8Ev,Sr.mojica312,,13043269,360,,,,7
Sta. Florencia Balderas Jiménez,sta.4606315@viajesanma.com,mk5UEzm6knySF,sta.8926101,+56 2 2606 4674,12651175,,,,,2
Fernando Esquibel Pelayo,feespe542@marmol.com,9fSu2U5H53fFkYEO,fernando2444190,+56 2 0547 8338,15989521,2619,,,,1
Eva Chacón Pedraza,evchpe183@viajesanma.com,eCP90TmkMO,Evapedraza673,+56 9 7985 2961,19244343,2781,,,,1
Claudia Hidalgo Marín,claudia479520@viajes.cl,pmt953d6FduPIZJR,Claudiamarín983,+56 2 8058 6755,27208092,,,Consalud,Full time,5
Natalia Arredondo Beltrán,Nataliabeltrán632@outluc.com,K4h8MznbfbC2,Nataliabeltrán370,+56 9 5978 1503,21174865,34973,,,,6
Elsa Raya Regalado,elsa6772498@edubus.cal,VI1mZg59Lr6q,Elsaregalado281,+56 9 0329 1447,16486414,1413,,,,6
Soledad Jurado Zamudio,soledad9334684@tourket.com,7rIB0Cuq3Lo,Soledadzamudio868,+56 2 5031 4480,12799207,6684,,,,K
Claudia Arevalo Rentería,Claudiarentería617@edubus.cal,6tgW2ZsfQxVNJvQ,claudia7334535,+56 9 6434 3530,25450192,0,,,,1
Esperanza Ibarra Mota,esperanza8588470@marmol.com,tLD65Qrf,Esperanzamota149,+56 9 6769 0553,25995040,3689,,,,6
Patricio Acevedo Ruiz,paacru281@marmol.com,FF1fBgo8,Patricioruiz339,+56 9 2861 9713,28918030,0,,,,3
Sr. Hernán Garza Urbina,srhegaur569@outluc.com,hvji3y6Q6JNNFE,srhegaur106,+56 2 3651 4070,12918031,0,,,,5
Cristobal Almonte Mayorga,Cristobalmayorga315@wass.com,hd4dA1I7R,cristobal2602547,+56 2 5817 3081,20646553,5173,,,,0
Sr. Conchita Reséndez Villarreal,srcorevi113@marmol.com,XEn00rGmDrf2,Sr.villarreal281,+56 2 4111 9458,14462484,0,,,,K
Pedro Orozco Perales,pedro7959605@tourket.com,Z58eJcccx7hvw,peorpe490,,15283042,29890,,,,4
Rebeca Esparza Rosado,reesro416@outluc.com,9wpYxj9k9,Rebecarosado896,+56 2 2215 4607,17376420,18408,,,,0
Víctor Bueno Angulo,víbuan640@viajesanma.com,n7zWH3BDVwWyN,Víctorangulo944,+56 2 4476 8400,25720617,,,,,3
Mariana Rivas Torres,marito488@viajesanma.com,iu7IxAc5494VqPMH,Marianatorres763,+56 2 3685 8466,23038447,676,,,,9
Alejandro Pichardo Zamudio,alejandro4405609@tourket.com,vj9f5u4UuIEOH,alejandro2697744,+56 9 7188 3642,12549551,0,,,,6
Manuel Delgadillo Olivas,madeol355@marmol.com,feJY2m0ez,manuel1566998,+56 2 5196 8372,10741398,14491,,,,7
Dorotea Delgado Villalobos,dodevi991@marmol.com,eXK4eaFQ,dodevi758,+56 9 8295 3154,14562345,3828,,,,6
Claudio Camarillo Delagarza,clcade711@tourket.com,HgJAiBei4MGXRsu,clcade972,+56 9 7940 9449,24207005,6513,,,,4
Caridad Valdivia Ortiz,cavaor428@marmol.com,s1WxPWgADBS,Caridadortiz655,+56 9 1312 0074,19753649,15054,,,,7
Sta. Homero Casares Águilar,sta.4222658@outluc.com,aQOmT6Us,Sta.águilar426,+56 2 0011 0175,26694374,9733,,,,1
José Luis Vera Jaime,josé7170551@outluc.com,YcJoXtUh3spmbrs,joluveja999,+56 2 8760 2895,16526811,0,,,,3
José Caraballo Robledo,josé223865@tourket.com,m9XOCz6zyY,josé7224283,+56 9 0277 9566,26152812,551,,,,6
Jorge Luis Bustamante Bonilla,Jorgebonilla754@marmol.com,ee3e4Tco,jorge7380716,+56 9 4014 2864,19496950,370,,,,3
Marco Antonio Vásquez Castro,marco742783@edubus.cal,T044BHvJpmlgJkY,maanváca222,,29306853,18538,,,,4
Emilio Loya Díaz,emlodí693@viajesanma.com,vx0g6g9Im,emilio685496,+56 2 3433 7722,16015215,0,,,,K
Pablo Burgos Saldivar,pabusa292@outluc.com,GXYA9yZtYkTNlLa,Pablosaldivar462,+56 2 4932 4946,18960263,,,,,4
Daniel Alcántar Angulo,Danielangulo342@edubus.cal,sNI5MNLoBX7uhr1,Danielangulo523,+56 9 2753 6645,16469188,0,,,,8
Elena Carranza Ontiveros,elcaon279@wass.com,mR5LSKGt36Ww5l,elena1947168,+56 9 5958 9171,10157693,0,,,,0
Gabriel Zepeda Gil,gazegi687@viajesanma.com,4whgNVlUJ,gazegi406,+56 2 0675 2951,23896144,0,,,,0
Laura Armendáriz Pelayo,laarpe870@tourket.com,RmzNDx3VqOtm2PXn,Laurapelayo191,+56 9 7916 6172,29694805,6894,,,,5
José Emilio Hernández Cardenas,josé5639328@marmol.com,ssDi4Db5ch,josé6497970,+56 9 0306 3047,11890051,-3294,,,,0
Micaela Orosco Lozada,Micaelalozada680@tourket.com,Lf8C12pS,Micaelalozada954,+56 9 6905 6735,17844633,30193,,,,9
Sr. Horacio Baca Dávila,srhobadá937@marmol.com,pBeBW96x,sr.2873124,+56 9 7528 7043,14424171,6660,,,,1
Sta. Norma Estrada Montemayor,stnoesmo629@edubus.cal,6E4ue4weRHQM3,sta.818585,+56 2 9654 8780,23681726,0,,,,1
Silvia Monroy Sierra,Silviasierra844@outluc.com,3wkqkkciJKsG,Silviasierra875,+56 9 0319 4671,14700205,9920,,,,K
Pilar de Anda Calvillo,pilar6250568@outluc.com,zUHzSVr05yL5DDf,Pilarcalvillo434,+56 2 8141 7073,12071529,23903,,,,1
Sr. Jerónimo Sandoval Covarrubias,Sr.covarrubias178@viajesanma.com,Qy6yQcDG,sr.5047507,+56 9 8259 1201,26345799,11153,,,,4
Sta. Fernando Anaya Contreras,sta.4794640@tourket.com,ZiImnYCnmp0,Sta.contreras381,+56 2 3079 3669,14686907,0,,,,6
José Luis Collado Pabón,Josépabón749@tourket.com,53q5w5UK,josé6193639,+56 2 3139 9301,17479770,0,,,,6
Sra. Jacobo Nevárez Espinal,srjanees224@viajesanma.com,Es7eLGkH,sra.7476770,+56 2 4502 6370,17150895,10382,,,,9
Sra. Leonor Negrete Esquivel,sra.4771595@marmol.com,8ynspeNW,srlenees389,+56 9 4968 5040,11819379,0,,,,2
Lourdes Peña Quintana,Lourdesquintana147@outluc.com,Cjw2ayGrr3124L,lourdes1885839,,18533173,0,,,,3
Teodoro Calvillo Yáñez,tecayá303@marmol.com,ttVjsS7e,tecayá373,+56 2 6968 1399,27584075,2990,,,,0
Sta. Carlota Narváez Otero,sta.1509481@outluc.com,BbAbi2hvD,stcanaot401,+56 2 6329 5726,27908396,0,,,,2
Rodrigo Escobar Montes,Rodrigomontes845@viajesanma.com,Ed1G748hY4zESh,roesmo789,+56 9 1266 3722,25768577,2396,,,,2
Elisa Cuellar Rivera,elcuri315@outluc.com,6Dykk4biW6,Elisarivera627,+56 9 0679 4133,28593280,0,,,,7
Sancho Gollum Pacheco,sagopa519@outluc.com,Ebo6cwivz,Sanchopacheco726,+56 2 8796 9166,11820186,0,,,,8
Esperanza Nieves Sáenz,esperanza2453366@outluc.com,Wfw1KnV9N,esnisá988,,10221038,0,,,,7
Sr. Esteban Saldaña Chavarría,sressach877@tourket.com,dEkTZVb0boD1oK,sressach671,+56 2 2195 9739,27508778,0,,,,5
Mariana Alvarez Anguiano,mariana2995656@wass.com,62cvkLDcE6tU,mariana1409511,+56 9 5029 7639,22906998,13878,,,,5
Berta Jiménez Arevalo,Bertaarevalo530@marmol.com,o4ZyS0OCU3qRTaO,bejiar186,+56 2 1474 1144,19928067,9663,,,,8
Antonia Badillo Patiño,Antoniapatiño811@marmol.com,aS2K7lWeq,Antoniapatiño492,+56 2 2627 1979,22853602,3830,,,,4
Julia Almanza Apodaca,Juliaapodaca336@outluc.com,kG5YtU9u,jualap190,+56 9 5632 7771,22703763,0,,,,6
Raúl Porras Serna,rapose677@outluc.com,iJ7p82iSg4,Raúlserna525,+56 9 7560 4253,11421951,0,,,,7
Raúl Amaya Pacheco,raampa918@marmol.com,OZoLi7cWW,raampa239,+56 2 5735 8570,21296476,513,,,,K
Sta. Elisa Barrios Malave,sta.3476599@marmol.com,v3tAOVJUO8HBfvXc,stelbama427,+56 2 8448 4899,15344544,6408,,,,3
Alejandra Arguello Vera,Alejandravera884@tourket.com,7AF3MgNgYhpiQHz,alejandra5552759,+56 2 9605 2074,21404472,2060,,,,2
Jerónimo Caldera Muñiz,jecamu131@viajesanma.com,US0jJb6Fg5N03,jerónimo1089571,+56 9 8150 4835,18405412,431,,,,4
