panorama_id,nombre,edad
,Fernando Agosto Montes,-47
80845,,11
80850,Catalina Meza Ramos,-86
80850,,43
,Leonor Tapia Ozuna,19
80854,Barbara Arreola Acuña,-45
80862,,8
80862,,6
80862,Sta. Antonia Quesada Olivas,-106
,Sr. Elvira Meza Valencia,92
,Horacio Arce Pantoja,11
80863,Graciela Gómez Arevalo,-33
,Isabel Ballesteros Pedroza,61
,Diego Valle Véliz,73
80865,,53
,María Luisa Molina Verdugo,
80866,,23
80867,,18
80867,,21
80872,Ana Gamboa Briones,-75
,José Cabrera Caballero,37
80873,Sta. Armando Lozada Esparza,-94
80873,Alfonso Arias Sánchez,-49
80886,Adela Narváez Tamayo,-75
,Mariano Partida Cortés,22
80894,,101
80896,Verónica Garrido Galindo,-93
80896,,72
80897,Marisol Aguilera Briseño,-13
80901,,87
80901,,
80902,Sr. Natalia Luna Ibarra,-68
,Marcela Cortez Granados,34
,Eva Noriega Delgadillo,24
,Marco Antonio Sisneros Fajardo,48
80921,,33
80948,,70
80929,,45
,Diana Hurtado Arreola,45
80941,,-92
80942,,50
,Jaime Rivero Mota,7
,Rosa Suárez González,60
80950,,79
,Sr. Santiago Cedillo Puga,38
80958,,79
80959,,24
80960,,-60
80961,,53
80962,,75
,Lucas Arteaga Granado,27
,Sra. Juan Prieto Pedraza,-97
,Gabriela Bahena Valadez,28
80967,Sta. Sancho Serna Farías,-45
,Gloria Ornelas Villareal,66
,María Cristina Grijalva Ávalos,32
,Claudio Bernal Verdugo,79
80983,Sr. Mercedes Sanches Montero,-77
,Carla Chavarría Esquibel,106
80984,Adriana Araña Saldivar,-110
80987,,59
80988,Óscar Brito Collazo,-63
,Mateo Hernandes Alvarez,20
80996,Ángela Martínez Partida,-9
80997,,80
81001,,14
,Teresa Valdez Lara,52
81010,Patricio Muñoz Cintrón,-17
81018,,103
81023,Gilberto Paredes Escamilla,-97
81025,,75
81025,Enrique Arevalo Téllez,-97
81026,,85
,Sra. Reina Esquivel Ortega,18
81027,Norma Tovar Menéndez,-67
81032,,22
,Gabriel Tovar Girón,106
,Norma Narváez Palomo,42
81034,Sta. Esteban Sisneros Olivas,-12
81039,Patricia Barrera Cortez,-106
,Horacio Maldonado Valladares,56
81051,,75
81052,Sra. Lola Jurado Valdés,-27
81064,,16
81069,Ramiro Méndez Espinosa,-39
81076,Margarita Sosa Archuleta,-78
,Mario Rascón Arreola,15
81079,,15
81122,Leonor Carbajal Pizarro,-31
81105,,65
81108,,8
81109,,11
,Eva Carvajal Véliz,37
81110,,75
81113,,33
,Silvia Bustos Corona,82
81115,Ariadna Solorzano Riojas,-60
,María José Rocha Carbajal,-40
81121,,21
,Sofia Quintero Cepeda,32
,Pilar Téllez Lozano,28
81130,,68
,Gloria Valentín Santiago,63
,Mariano Córdova Collado,32
,Adela Fuentes Valle,103
81137,Alfonso Guzmán Garrido,-80
81138,,83
81138,,76
,,88
81141,Guillermina Madrigal Esquibel,-87
,Mercedes Curiel Brito,93
81142,,93
81142,María Carrero Ledesma,-18
,Benjamín Valentín Bustos,54
81155,Caridad Laboy Frías,-90
81155,,83
81173,Micaela Carrasquillo Nevárez,-60
,Sr. Salvador Soto Alcaraz,77
,Alejandra Rangel Mercado,22
,Sergio Collazo Lozano,67
,Sta. Julio César Gonzales Vega,26
81223,Sr. Enrique Rangel Puga,-13
,Conchita Bahena Bermúdez,19
,Sta. Andrés Raya Armenta,78
81217,Sancho Bétancourt Guzmán,-84
81217,,32
81220,,27
,Susana Toro Solorio,
81224,,105
81226,,72
,Rocio Delrío Treviño,25
81235,,99
81235,,67
81246,,77
,Soledad Molina Aranda,23
81248,,109
81254,,-52
,Sta. Gustavo Aguilera Loera,23
81265,,-73
81269,,-56
81273,Cristobal Carbajal Roque,-30
,Sta. Jorge Luis Collado Villagómez,15
,Sancho Rentería Berríos,7
,Leonor Baeza Mares,62
,Pilar Zamora Solorio,34
81286,,61
81290,Margarita Arguello Urbina,-27
,Catalina Tafoya Limón,70
81292,Sta. José Eduardo Alfaro Mateo,-42
81292,,-108
81298,,97
81309,,106
81309,,24
81313,,62
81317,,8
81336,Eva Borrego Trejo,-23
,,4
,Ricardo Rangel Perales,74
81345,,81
81345,Emilia Montoya Domínquez,-90
81345,Benito Cervántez Leyva,-71
81346,Benjamín Trujillo Velasco,-102
81346,,97
81347,Eloisa Pulido Valencia,-84
81347,Sta. Antonio Sáenz Moreno,-59
81347,,97
,Antonio Ramos Ávalos,54
,María Cristina Santiago Mena,-6
81353,Sta. Felipe Arredondo Enríquez,-22
81354,,32
81354,Sr. Caridad Romero Patiño,-22
81354,Irene Reyes Laboy,-43
81356,Sta. Silvia Escobedo Franco,-105
,Susana Holguín Alicea,69
81357,César Sáenz Lugo,-79
81367,,
81386,Rebeca Gaytán Serna,-104
81386,,107
,Reina Raya Angulo,14
81394,,18
81395,,53
,Sra. Horacio Bañuelos Contreras,68
81396,,13
,Eloisa Nava Solorio,47
81409,,85
81410,,16
81421,,74
81421,,57
81421,,93
81421,,
81421,,4
81422,,79
81422,,28
,Sta. Adán Vásquez Garica,46
81425,María del Carmen Montoya Montaño,-12
,Ignacio Téllez Puente,
81436,,-12
81438,,7
,Vicente Abeyta Molina,
81444,Gilberto Armendáriz Gastélum,-25
,Lola Correa Hernández,29
81451,Diego Balderas Garibay,-57
81453,,-103
,Micaela Solorio Sauceda,110
81462,,11
81465,,56
81466,Isabela Gil Arce,-73
81467,José Luis Perea Garza,-99
,Adela Grijalva Montenegro,24
81483,,27
81484,,43
81488,María Elena Orosco Robledo,-31
81488,Gabriela Riojas Barragán,-20
,Diana Santacruz Castillo,61
81489,,10
,María Luisa Orozco Ontiveros,104
,José Emilio Paredes Nieto,9
81494,Berta Solís Gaitán,-100
81494,,53
,Gerardo Valenzuela Longoria,19
81494,Sr. Rosario Delapaz Escalante,-87
,Sr. Lucia Centeno Rincón,100
81496,Lorenzo Hurtado Raya,-34
81497,,107
81497,Juan Serrato Alaniz,-14
81500,Sra. Ricardo Guerrero Merino,-15
,Andrés Zamora Figueroa,108
81504,,107
,Alberto Carreón González,43
81517,,30
81517,Sra. Nicolás Contreras Delapaz,-17
81521,Mónica Muñoz Prado,-59
,Sonia Rael Rosas,35
81532,,88
81533,,47
,Rafael Acuña Córdova,106
81534,,88
81542,,73
,María José López Castro,
81543,Silvia Corral Reynoso,-100
,Diego Villagómez Cavazos,5
81543,Sta. Isabela Robles Venegas,-42
81545,,55
81546,,48
,Bernardo Cervantes de Anda,21
81546,,57
,Miguel Ángel Uribe Bernal,17
81555,,46
81556,,
81556,Pedro Rivera Rocha,-65
,Irene Barrientos Esparza,108
81558,,12
,Marco Antonio Covarrubias Leiva,89
81574,,78
81587,,4
81588,,37
81789,,97
81789,Sra. Sergio Borrego Cazares,-109
,Rubén Parra Trujillo,107
81620,,
81620,,47
81621,Juan Carlos Sauceda Montalvo,-61
81622,,52
,Clara Casillas Guillen,105
81627,,28
,Estela Duarte Bernal,97
81627,Marco Antonio Ledesma Toledo,-54
81628,,
81632,,76
81632,,48
81638,,
81639,Magdalena Barrientos Godínez,-53
,Lourdes Solorio Hernandes,41
81644,Luisa Barreto Pelayo,-105
81645,,81
81646,,41
81647,Eloisa Linares Alonso,-14
,Julio César Medrano Castillo,69
81648,,10
81652,,52
81652,,10
81652,,71
81653,,71
81653,,
81658,,103
,Ignacio Ruelas Verduzco,91
81679,Eduardo Jaimes Verdugo,-95
,Dorotea Valdez Ibarra,102
81680,,89
,Sr. Guillermo Olmos Zambrano,37
81682,,107
,Samuel Nieves Báez,15
81685,Irene Ornelas Valverde,-38
,Elvira Cervantes Alarcón,13
81685,Lorena Madera Segovia,-48
81686,Ana Luisa Palomino Galarza,-96
81686,,71
81686,José Luis Hinojosa Ulloa,-43
81687,,19
81687,,52
81688,,17
81688,Silvia Longoria Rocha,-33
81689,,69
,Alejandra Casárez Arteaga,
81715,,14
81734,,60
,Raúl Barrios Casares,3
,José Eduardo Ortiz Magaña,38
,Fernando Carrera Lugo,11
81756,Guillermo Sepúlveda Solís,-44
81765,Julio César Jasso Gastélum,-6
81767,,70
81768,Fernando Villagómez Anaya,-17
,Florencia Casillas Aranda,46
81785,Sr. Lorenzo Camacho Alejandro,-86
,Patricio Garica Segura,7
,Clara Jurado Muro,31
,Lorena Montes Treviño,100
81788,,29
81788,Anita Estrada Maestas,-104
,,-30
,Jacobo Rodrígez Cepeda,63
81795,,23
81796,,77
81796,Estela Roque Espinal,-67
81797,Lorena Menchaca Suárez,-27
,Francisca Acevedo Franco,3
,Sta. Esteban Flores Niño,104
,Margarita Rivera Rincón,35
81804,Sancho Barajas Sauceda,-17
81809,María Cristina Terán Zarate,-15
81809,Inés Alaniz Fuentes,-75
81817,,96
81817,Ana Luisa Adorno Paz,-8
81818,Manuel Ballesteros Cano,-61
,Sra. Tomás Meza Armas,10
,Anita Bonilla Ceballos,108
81821,,44
81821,,13
81825,,24
,Antonio Collazo Valdez,15
81825,,96
81826,,79
81826,,-31
81827,,41
81827,,54
,Julia Montes Luna,
81833,,105
81837,,20
81837,,17
81838,,20
81913,,104
81913,,6
,,79
81856,Sta. Octavio Caraballo Vallejo,-16
,Miguel Caldera Reynoso,108
81868,,3
81868,Lucas Niño Cabán,-61
81869,Gabriel Porras Porras,-50
81870,Sra. Margarita Godoy Altamirano,-42
81878,,26
81881,,53
,Blanca Chávez Escalante,13
81885,Adriana Olivas Torres,-70
81886,,44
81887,,108
81891,,73
81891,Gustavo Bonilla Girón,-34
81891,Verónica Montañez Páez,-107
81892,,
81892,,80
81901,Homero Fajardo Polanco,-42
81912,,28
,,30
81912,,84
81915,Gabriel Delgado Ulibarri,-30
81918,,-90
81918,,64
,Manuel Montaño Quintana,20
81920,,89
,Carla Delagarza Cerda,84
,Diego Puga Martínez,39
,Mariano Arteaga Berríos,42
81922,,28
81929,,
81930,,94
81930,,78
,Sta. Guadalupe Iglesias Godoy,79
81933,,-63
,Sra. Armando Aparicio Loera,50
,Jesús Monroy Amaya,-16
81937,Gabriela Sauceda Cisneros,-98
,Andrés Esparza Zayas,48
81939,,84
81939,,85
,Irene Corrales Sánchez,55
81956,,29
81956,,-100
,Sergio Palomo Beltrán,-80
81958,Pilar Solorio Sarabia,-53
81958,,28
81958,,15
81962,Emilia Padilla Aguilera,-95
81962,Guillermo Cortez Loya,-10
81963,,90
81963,,66
81963,,25
81963,,31
,Sta. Ana Feliciano Regalado,61
,Tomás Hinojosa Terrazas,67
81971,,68
81972,Julio César Pabón Fuentes,-102
81972,Elisa Amador Farías,-89
,Horacio Murillo Carrillo,57
,Diana Trujillo Alaniz,42
81976,,26
81982,,21
81982,Salvador Barreto Esparza,-46
81983,Sr. Sergio Santacruz Bustos,-84
,Lorenzo Moya Rico,88
,Pilar Colón Valles,15
81985,,67
81989,Eva Oquendo Reséndez,-106
81991,,94
81996,,78
81997,,56
81998,,84
81998,Juan Carlos Reyes Marrero,-24
81999,Julio Camarillo Villaseñor,-99
,Elvira Estrada Murillo,49
82006,,82
,Sra. Débora Tello Preciado,65
82016,Micaela Mena Oquendo,-89
82016,,11
,Germán Grijalva Galván,100
,Tomás Casares Rosario,8
,Amalia Cordero Valle,6
82028,Sr. Andrés Gallardo Bétancourt,-26
,Elena Longoria Duran,44
,Sta. Raquel Quezada Carrero,108
82029,Isabel Jaimes Rangel,-53
82030,,9
,Marilu Navarro Altamirano,36
82037,Elisa Bueno Rodríquez,-71
82038,Ernesto Anaya Delapaz,-86
82052,,55
82056,,44
82056,,
,Germán Delatorre Miramontes,69
,Felipe Bueno Cardenas,-92
,Sra. Elvira Vélez Gaytán,54
82085,Lorenzo Amaya Escamilla,-24
82090,Sr. Ricardo Olivo Granado,-28
,María Luisa Quiñónez Meléndez,12
,Carmen Ochoa Montoya,86
82112,Eloisa Armendáriz Santiago,-75
,Sr. Julio Concepción Delao,75
82112,Marcela Estrada Quesada,-80
,Sr. Victoria Concepción Rascón,43
82119,Sra. Dolores Serrano Acuña,-90
82121,Pilar Venegas Calvillo,-37
82121,,-53
82122,Antonio Corral Flórez,-106
82125,Sergio Valdés Ruiz,-55
82125,Teresa Garica Montero,-60
,Andrea Hernández Delagarza,100
82127,,34
,Barbara Meraz Cerda,
,José Luis Pantoja de Anda,102
82128,Graciela Ocampo Sedillo,-53
82129,,
82133,Luis Miguel Perales Salgado,-40
82133,,9
,Hugo Hernandes Benítez,12
82137,Sr. Salvador Longoria Urías,-72
82137,Salvador Portillo Robles,-47
,Pablo Rincón Mata,87
,Yolanda Corral Amaya,104
82144,,107
,,50
82158,,55
,Maricarmen Ozuna Menchaca,5
,Mateo Casillas Altamirano,88
82161,,20
,Sr. Santiago Montoya Carrero,42
82170,José María Paredes Feliciano,-53
82171,,12
82171,,4
82171,,35
,Sta. Juan Briseño Méndez,44
,Sta. Margarita Barreto Moya,61
82173,,41
,Julio Robles Guerra,74
82188,,8
,Sra. David Granado Olivera,81
82192,,30
82193,,39
82194,,81
82194,Ana Carranza Quintero,-82
82195,,85
82195,,
,Gilberto Rosario Gaona,93
82196,,6
82202,Sta. Gerardo Mata Sauceda,-40
,Pilar Terán Reséndez,10
82210,,61
,Sta. Leonor Carrera Alaniz,65
82215,,47
,,51
,Sta. Juana Ulloa Mena,91
82216,,78
82217,,34
82217,Leonor Caraballo Gutiérrez,-59
,Sta. Alfonso Almonte Lebrón,25
,Luz Galván Lovato,89
82224,,10
82224,,99
82225,Horacio Medrano Gómez,-75
,José María Tamez Bonilla,16
82229,Amalia Tafoya Ruiz,-54
82237,,58
82245,Guadalupe Villa Serrato,-27
82252,,26
82253,,107
82254,Marcela Frías Acevedo,-8
,Cecilia Duran Rentería,87
82258,Agustín Patiño Gil,-62
82263,Francisca Vásquez Ojeda,-103
,Daniela Jurado Llamas,79
,Elisa Montez Pantoja,89
82264,,28
82265,,20
82265,,54
,Sr. Pedro Zapata Rivas,95
82268,,85
,,73
,Sara Márquez Carranza,62
,Teodoro Valencia Rendón,39
,Ana Luisa Santana Chavarría,101
82286,Sra. Roberto Palomo Arias,-97
82286,Luis Carrasquillo Ceja,-30
,María Soledad Ávila Acuña,
82296,Juana Nazario Delgadillo,-28
82297,,40
82298,Sta. Pablo Peres Alonzo,-44
,Daniela Carrera Montaño,34
,,47
,María Eugenia Bernal Gaitán,64
82319,,-61
82321,,44
82325,,36
82325,,-59
82327,,68
,Sonia Pabón Jaime,82
,Maricarmen Segura Soliz,
82336,,48
82345,,17
82348,,3
82351,,79
82351,,7
,Gloria Olivo Arguello,23
82353,,80
82353,,72
82353,Juan Pelayo Iglesias,-96
,Marta Treviño Paredes,13
82365,Sta. Esperanza Báez Colunga,-51
,Hugo Trejo Garica,36
82381,Rosa Rosas Lozada,-71
,Marisol Alarcón Pineda,105
82398,,
82398,,9
82399,Nicolás Márquez Lebrón,-25
,Ana Gutiérrez Laureano,42
82400,Diana Cedillo Arce,-105
82407,,10
,Marco Antonio Ontiveros Roybal,88
,Antonio Vaca Palacios,72
,Teodoro Soto Batista,17
,Eduardo Abeyta Malave,-31
,Armando Navarrete Duran,109
82417,,57
82417,,17
82417,,37
82418,,49
,,108
,Hugo Ordóñez Rendón,41
82423,Gregorio Laboy Villa,-19
82424,,58
,Gilberto Villarreal Paredes,7
82445,,
82446,,26
82454,,93
82454,,28
82455,,-10
,Miguel Ángel Verduzco Narváez,73
,Irene Rosas Villagómez,44
82461,,41
82464,Sta. Homero Carrion Amaya,-9
82465,Eduardo Valadez Araña,-59
82465,,47
,Catalina Morales Matías,46
82470,Sra. Dolores Mares Trujillo,-82
,Rafael Ochoa Elizondo,25
82472,,54
82474,Reina Menéndez Fuentes,-92
82474,,57
82487,,23
,Óscar Ocampo Verduzco,20
82489,Jorge Luis Ayala Ávalos,-34
,Sta. Isabela Gaitán Corona,-86
82490,,87
82491,Homero Mata Aguirre,-103
82492,,39
,José Emilio Zapata Malave,28
82505,,110
82506,Pedro Caraballo Guerra,-89
82506,Marcos Saucedo Girón,-37
,Ana María Galarza Lara,85
,,73
,Ana Luisa Lucio Olvera,-20
82510,,84
,Luz Tijerina Adorno,110
82515,,83
,Daniel Chavarría Valladares,83
,Laura Lomeli Padrón,107
,María Soledad Rocha Cadena,68
82516,,30
82517,,77
82517,Berta Luevano Rascón,-98
82517,Emilio Montañez Anaya,-71
82519,Barbara Tijerina Rendón,-69
,Alfredo Carranza Reyes,15
82519,,
82529,,86
,Lorenzo Padilla Ceballos,96
82537,Sra. Cristina Irizarry Vallejo,-52
,Sra. Guillermo Zamudio Menchaca,57
82538,María Eugenia Alcala Casillas,-70
,Marilu Robledo Lara,31
82542,,66
82543,Vicente Adorno Trejo,-54
82544,,85
82546,Samuel Roque Raya,-60
82549,,99
82556,,45
82556,,42
,Cristobal Saucedo Canales,96
82560,,60
,Lorenzo Menéndez Noriega,63
82562,,14
82565,Teresa Gamboa Melgar,-105
,Bernardo Caraballo Lucio,36
82566,,28
,María José Navarro Almonte,23
,Ernesto Montes Prieto,97
82573,,28
,Sr. Susana Razo Valencia,10
,Mónica Núñez Aponte,43
82582,,22
82591,,88
82591,,36
82592,,110
,Virginia Avilés Bueno,15
,Jaime Bravo Ozuna,106
,Lorenzo Godoy Duarte,33
82599,,39
82600,Pilar Armendáriz Montemayor,-49
82600,,34
82600,Gustavo Avilés Pulido,-19
,Ester Blanco Alonzo,6
82610,Federico Manzanares Sisneros,-30
,Gilberto Laboy Villalobos,45
,Julia Montalvo Alva,25
82626,Roberto Arce Sotelo,-107
,Ángela Rosas Muñiz,6
,Felipe Abreu Tamayo,96
82636,Manuel Meraz Páez,-86
82637,,30
82638,,90
,Emilio Rivera Posada,60
82638,Sr. Luis Torres Contreras,-48
82638,,14
,Claudio Loera Martínez,110
,Julio Lozano Fierro,27
,Sr. Tomás Carrero Castro,6
,Alfonso Menéndez Estévez,73
82665,,28
82666,David Quesada Orta,-90
,Timoteo Arellano Urías,99
82671,,17
82672,,50
82672,Isabel Dávila Olivárez,-20
,Sra. Dorotea Perales Bernal,-47
,Enrique Saiz Fernández,47
,Susana Palomino Solís,87
,Concepción Laboy Avilés,62
82680,,23
,Cristobal Montes Grijalva,43
82689,Samuel Esquivel Griego,-110
82693,,
,Magdalena Aguayo Delao,46
,Sra. Gabriel Vásquez Loera,16
82695,,56
,Sr. Homero Regalado Madrigal,89
82698,,40
,Sta. Leonor Rivero Almonte,37
82699,,39
82699,,44
82700,Carmen Ureña Olivas,-43
82701,,39
82701,,105
,Margarita Tirado Gonzales,66
82702,,64
82782,,74
82709,,69
,Micaela Adorno Monroy,20
,Soledad Bahena Pizarro,35
,Eduardo Vélez Calvillo,67
82718,,68
82725,Alfredo Jurado Ferrer,-78
82729,,71
83011,,34
82733,Yolanda Medrano Saiz,-109
82733,,93
,Salvador Robledo Guardado,61
,Víctor Barela Laureano,18
82744,María del Carmen Zambrano Gutiérrez,-97
,,47
82744,Homero Sauceda Leal,-29
,Roberto Zelaya Delgado,40
,Javier Gálvez Candelaria,110
,Mateo Peña Quiroz,4
,Sr. Andrea Balderas Garza,
,Sra. Horacio Sotelo Arevalo,87
82750,,31
82751,,105
,José Estrada Rosario,85
82752,Sancho Tórrez Serrano,-55
,Sta. David Gálvez Briones,74
82808,Dorotea Granados Mota,-69
,Lorenzo Guerrero Vela,79
,Gustavo Tafoya Gastélum,31
,Sra. Cristina Alcaraz Naranjo,75
,,52
,Concepción Trujillo Muñiz,90
82768,,57
82769,,10
82778,,40
,Norma Mateo Sáenz,66
82779,,55
,,17
,Sr. Horacio Regalado Verdugo,68
82781,,10
,Claudio Gamboa Madera,9
,Esteban Valladares Báez,18
82786,,58
82787,,
82787,,17
82788,Carlos Angulo Cardona,-87
82795,,56
82796,,75
82796,,19
,Rodrigo Duran Agosto,17
82801,Patricio Guerrero Véliz,-14
82803,,56
82806,Sr. Federico Villareal Alanis,-105
82806,Pablo Collado Nieves,-51
82806,,11
82807,,52
82809,Sta. Manuela Salazar Balderas,-25
82829,,18
82829,,56
82829,,6
82830,Esperanza Delgadillo Casares,-103
,Alejandra Merino Maldonado,97
82830,Javier Arguello Aguirre,-109
82832,Rebeca Roldán Reséndez,-43
82833,Micaela Ortiz Candelaria,-33
82833,,77
82860,Silvia Paz Casárez,-10
82862,,53
82862,José Barragán Lozada,-24
82868,,7
,Sta. Emilio Tijerina Quezada,79
82888,,103
82888,Rocio Polanco Cornejo,-15
82888,,29
82888,,108
82889,,82
,Carla Ornelas Tamayo,86
,Juan Melgar Salcedo,102
,Juan Espinal Corral,4
,Ana Luisa Solís Zamudio,90
82932,,45
82933,,
82936,,41
82937,,99
,Isabel Aguilera Bustos,80
,Sr. Débora Samaniego Valdivia,28
82949,,97
82950,,74
82950,,
82959,,41
,Gonzalo Perea Tejeda,
,Sta. Tomás Lugo Valadez,40
,Adán Linares Sepúlveda,72
,Sra. María Cristina Noriega Mascareñas,60
82966,,4
82966,,77
82976,,
82983,,54
82987,,
,Ariadna Atencio Martínez,73
82993,,34
82995,,74
82995,,78
,Yolanda Limón García,-68
83000,,53
,Sara Vergara Vera,41
,Jesús Madrid Lucio,5
83001,,105
83002,Gregorio Alvarez Toledo,-98
83004,,71
83005,,64
,Elena Romero Ruelas,70
,Maricarmen Jáquez Aguilera,40
83013,,
83015,Juan Crespo Olvera,-54
83015,Daniela Mayorga Barajas,-98
83015,,51
,Isabela Sierra Salazar,52
,Samuel Velásquez Heredia,102
,Sta. Clara Olmos Espino,71
83020,,57
83021,,39
,Guillermina Olvera Granado,37
83021,Sra. Jorge Vigil Mojica,-51
,Marisol Tamez Carbajal,110
83022,Cristina Solís Madera,-104
83022,María Elena Atencio Barraza,-29
,Beatriz Angulo Guerra,86
,Lourdes Zaragoza Treviño,
,María Luisa Mendoza Alcántar,-13
83029,,-86
,Julia Villanueva Chacón,30
83031,Enrique Delrío Barajas,-22
,Manuel Anguiano Méndez,50
,Sra. Olivia Guerra Véliz,38
83033,Pedro Magaña Acuña,-25
83055,Jesús Terán Bétancourt,-69
83065,,78
83071,Emilia Aponte Serna,-14
,Clara Solano Gaona,84
83073,Rosa Armijo Peralta,-25
,,44
,Mateo Garica Morales,99
83075,,102
83075,,84
,,78
83084,,31
83087,,78
83088,Ramiro Vega Sevilla,-56
,Leticia Delgado Brito,103
83092,Sara Dueñas Montalvo,-75
83094,Sra. Armando Duarte Valdivia,-13
,Sr. Samuel Garrido Puga,28
,Alfredo Ceja Niño,50
,Ricardo Meraz Marrero,33
,Sra. Julio César Maya Sarabia,90
83103,,49
,Sta. Sofia Gonzales Maya,25
83103,Juan Carlos Vela Marín,-79
,Mateo Magaña Montes,6
83103,Florencia Marín Zamora,-11
,Sr. José Eduardo Palomino Esparza,13
,Sr. Pedro Ureña Luna,67
83113,,27
,Antonio Franco Alarcón,108
83120,Mariano Maya Ordóñez,-83
83121,Sr. David Zavala Sisneros,-77
,Luisa Rendón Arellano,52
83141,,67
83141,Beatriz Lara Rubio,-67
,Clemente Amaya Lemus,-66
83143,,61
83143,Miguel Ángel Montañez Castellanos,-22
83144,,4
,Sra. Gustavo Orellana Sosa,43
83148,,43
83151,,79
83162,Irene Pulido Serrato,-109
,Eduardo Ornelas Rojas,94
83173,,68
83173,,12
83187,Natalia Hinojosa Casas,-58
,Marco Antonio Mesa Baca,25
83190,,25
83198,,
83200,,28
,Victoria Rojas Leiva,27
83200,Roberto Aparicio Regalado,-105
83205,,53
83205,Caridad Alaniz Cuellar,-91
83519,,-32
,Clemente Abeyta Quiñones,-35
,Dorotea Navarro Aponte,81
83228,Ramiro Zepeda Briones,-23
83240,Ramiro Zayas Carrasquillo,-68
,Felipe Olivas Villalpando,83
83241,Eva Villagómez Ledesma,-31
,Benito Carmona Espinoza,3
,Sr. Cristobal Véliz Enríquez,
,José María Alarcón Sotelo,82
,Catalina Santana Aguayo,95
,Sr. Graciela Quintana Vega,62
,Cristina Leal Quintana,
,Mariano Sanches Montoya,20
,José Eduardo Delvalle Escalante,67
83253,,51
83258,,106
83258,,57
83258,,48
83259,,41
,Timoteo Guevara Terrazas,39
83259,Alejandro Cardenas Salazar,-10
,Enrique Jasso Fuentes,12
83260,,51
83261,,12
,María Cristina Hurtado Guardado,31
83261,,-69
83262,Agustín Lucio Valentín,-50
83263,David Delacrúz Romo,-32
83263,,45
83263,Clemente Gutiérrez Vásquez,-52
83266,Miguel Ángel Padilla Posada,-55
,María Teresa Canales Bueno,7
,Sra. Gabriel Arenas Dueñas,54
83277,Gustavo Saiz Verdugo,-103
83282,Nicolás Galindo Marín,-57
83288,Luz Arellano Roybal,-85
,José Mares Rascón,67
83296,,47
83300,,26
83305,Octavio Partida Concepción,-91
,Bernardo Ramos Vélez,-45
,Antonio Sáenz Collazo,22
,Lola Rodríguez Sedillo,-6
83308,,50
83318,,101
,Sr. Gabriel Urrutia Ruiz,48
83330,,56
83331,,30
,Lola Candelaria Hernández,53
83334,Jaime Calvillo Urbina,-11
83336,,61
83336,,52
,Lucas Carrero Guevara,6
83340,,29
83341,,
83342,,108
83343,,31
83347,,52
83347,,105
83347,,
,Sta. Lucas Lemus Saavedra,
83348,Adela Montañez Verduzco,-40
83349,,106
,Guillermina Ceja Lemus,79
83349,,110
83349,María Eugenia Magaña Montoya,-10
83354,,59
83354,Sr. Emilia Garibay Sáenz,-82
